4015,600115.SH,中国东航,中国东方航空股份有限公司,上海,上海市,1997-11-05,1995-04-14,王志清,"2,229,129.66",81781,国内和经批准的国际、地区航空客、货、邮、行李运输业务及延伸服务。,国务院国有资产监督管理委员会,上海市浦东国际机场机场大道66号,上海市闵行区虹翔三路36号,航空运输业
4016,600036.SH,招商银行,招商银行股份有限公司,广东,深圳市,2002-04-09,1987-03-31,缪建民,"2,521,984.56",116529,吸收社会公众存款、发放短期和中长期贷款、结算、办理票据贴现、发行金融债券、代理发行、代理兑付及承销政府债券、买卖政府债券、同业拆借等。,无,中国广东省深圳市福田区深南大道7088号,广东省深圳市福田区深南大道7088号,货币金融服务
4017,601866.SH,中远海发,中远海运发展股份有限公司,上海,上海市,2007-12-12,2004-03-03,张铭文,"1,357,593.86",11261,"综合物流产业主线,推动以集装箱制造、集装箱租赁、航运租赁业务为核心,以投资为支撑",国务院国有资产监督管理委员会,中国(上海)自由贸易试验区国贸大厦A-538室,上海市浦东新区滨江大道5299号中国远洋海运大厦,水上运输业
4018,601857.SH,中国石油,中国石油天然气股份有限公司,北京,北京市,2007-11-05,1999-11-05,戴厚良,"18,302,097.78",375803,"原油及天然气的勘探、开发、输送、生产和销售以及新能源业务;原油及石油产品的炼制,基本及衍生化工产品、其他化工产品的生产和销售以及新材料业务;炼油产品和非油品的销售及贸易业务;及天然气的输送及销售。",国务院国有资产监督管理委员会,中国北京东城区安德路16号洲际大厦,中国北京市东城区东直门北大街9号,石油和天然气开采业
4019,002594.SZ,比亚迪,比亚迪股份有限公司,广东,深圳市,2011-06-30,1995-02-10,王传福,"291,114.29",703504,"以新能源汽车为主的汽车业务、手机部件及组装业务、二次充电电池及光伏业务,并积极拓展城市轨道交通业务领域。",王传福,广东省深圳市大鹏新区葵涌街道延安路一号,深圳市坪山区比亚迪路3009号,汽车制造业
4020,601788.SH,光大证券,光大证券股份有限公司,上海,上海市,2009-08-18,1996-04-23,刘秋明,"461,078.76",8064,是一家主要从事证券经纪业务的中国公司。该公司主要通过六个业务部门运营。经纪及财富管理部门主要从事股票、基金、债券、期货、期权等证券交易。信用业务部门主要从事保证金融资、证券借贷及回购交易等业务。机构证券服务部门从事投资银行、销售和交易、投资研究以及主要经纪业务。投资管理部门提供资产管理、基金管理和私募股权投资管理服务。海外业务部门主要从事财富管理、投资银行和资产管理等业务。,中华人民共和国国务院,上海市静安区新闸路1508号,上海市静安区新闸路1508号,资本市场服务
4021,601919.SH,中远海控,中远海运控股股份有限公司,天津,天津市,2007-06-26,2007-01-05,万敏,"1,595,758.68",31654,"经营国际、国内海上集装箱运输服务及相关业务。同时凭借海内外航线网络及多式联运服务优势,强化港航联动、海铁联通,为客户打造更高效、低碳、智能、安全的全球集装箱供应链服务体系",国务院国有资产监督管理委员会,天津市天津空港经济区中心大道与东七道交口远航商务中心12号楼二层,上海市东大名路658号8楼,水上运输业
4022,600030.SH,中信证券,中信证券股份有限公司,广东,深圳市,2003-01-06,1995-10-25,张佑君,"1,482,054.68",26822,"投资银行业务,财富管理业务,机构股票经纪业务,金融市场业务,资产管理业务,投资业务,还提供托管及研究等服务",无,广东省深圳市福田区中心三路8号卓越时代广场(二期)北座,"广东省深圳市福田区中心三路8号中信证券大厦,北京市朝阳区亮马桥路48号中信证券大厦",资本市场服务
4023,601988.SH,中国银行,中国银行股份有限公司,北京,北京市,2006-07-05,1983-10-31,葛海蛟,"29,438,779.12",306931,"从事银行业及有关的金融服务,包括商业银行、投资银行、直接投资、证券、保险、基金、飞机租赁、资产管理、金融科技、金融租赁等",中国投资有限责任公司,北京市西城区复兴门内大街1号,北京市西城区复兴门内大街1号,货币金融服务
4024,600837.SH,海通证券,海通证券股份有限公司,上海,上海市,1994-02-24,1993-02-02,周杰,"1,306,420.00",13637,财富管理、投资银行、资产管理、交易及机构、融资租赁等,无,上海市广东路689号,上海市黄浦区中山南路888号海通外滩金融广场,资本市场服务
4025,600027.SH,华电国际,华电国际电力股份有限公司,山东,济南市,2005-02-03,1994-06-28,戴军,"1,022,756.11",24778,"建设、经营发电厂,包括大型高效的燃煤燃气发电机组及多项可再生能源项目",国务院国有资产监督管理委员会,山东省济南市历下区经十路14800号,北京市西城区宣武门内大街2号,电力、热力生产和供应业
4026,601328.SH,交通银行,交通银行股份有限公司,上海,上海市,2007-05-15,1987-03-30,任德奇,"7,426,272.66",94275,"银行和相关金融业务,包括公司金融业务、个人金融业务、资金业务和其他类别业务。公司金融业务主要包括公司贷款、票据、贸易融资、公司存款和汇款。个人金融业务主要包括个人贷款、零售存款、信用卡和汇款。资金业务主要包括货币市场资金拆借和买入、投资类证券以及根据卖出回购协议售出证券。“其他业务”主要包括不能分类为上述业务分部的其他项目。",无,中国(上海)自由贸易试验区银城中路188号,中国(上海)自由贸易试验区银城中路188号,货币金融服务
4027,601318.SH,中国平安,中国平安保险(集团)股份有限公司,广东,深圳市,2007-03-01,1988-03-21,马明哲,"1,821,023.46",288751,"以保险业务为核心,以统一品牌向客户提供包括保险、银行、证券、信托等多元化金融服务。",无,深圳市福田区益田路5033号平安金融中心47、48、109、110、111、112层,深圳市福田区益田路5033号平安金融中心47、48、108、109、110、111、112层,保险业
4028,000002.SZ,万科A,万科企业股份有限公司,广东,深圳市,1991-01-29,1984-05-30,郁亮,"1,193,070.95",131097,房地产开发及相关资产经营和物业服务,无,中国深圳市盐田区大梅沙环梅路33号万科中心,广东省深圳市盐田区大梅沙环梅路33号万科中心,房地产业
4029,601939.SH,建设银行,中国建设银行股份有限公司,北京,北京市,2007-09-25,2004-09-17,张金良,"25,001,097.75",376871,公司金融业务、个人金融业务、资金资管业务和包括境外业务在内的其他业务,中国投资有限责任公司,北京市西城区金融大街25号,北京市西城区金融大街25号,货币金融服务
4030,601601.SH,中国太保,中国太平洋保险(集团)股份有限公司,上海,上海市,2007-12-25,1991-05-13,傅帆,"962,034.15",98732,"本公司是中国一家领先的综合性保险集团公司,通过附属公司为全国各地的个人和机构客户提供广泛的人身保险、财产保险、专业健康保险、养老金产品及服务。本公司还通过附属公司管理及运用保险资金并开展第三方资产管理业务",无,中国上海市黄浦区中山南路1号,中国上海市黄浦区中山南路1号,保险业
4031,600685.SH,中船防务,中船海洋与防务装备股份有限公司,广东,广州市,1993-10-28,1994-10-21,向辉明,"141,350.64",6974,集海洋防务装备、海洋运输装备、海洋开发装备和海洋科技应用装备四大海洋装备于一体的大型综合性海洋与防务装备企业集团,国务院国有资产监督管理委员会,中国广州市海珠区革新路137号船舶大厦15层,中国广州市海珠区革新路137号船舶大厦15层,铁路、船舶、航空航天和其他运输设
4032,002672.SZ,东江环保,东江环保股份有限公司,广东,深圳市,2012-04-26,1999-09-16,王碧安,"110,525.58",4271,危险废物资源化利用及无害化处置,广东省人民政府国有资产监督管理委员会,深圳市南山区科技园北区朗山路9号东江环保大楼1楼、3楼、8楼北面、9-12楼,深圳市南山区科技园北区朗山路9号东江环保大楼1楼、3楼、8楼北面、9-12楼,废弃资源综合利用业
4033,601808.SH,中海油服,中海油田服务股份有限公司,天津,天津市,2007-09-28,2001-12-25,赵顺强,"477,159.20",15472,"包括物探采集和工程勘察服务、钻井服务、油田技术服务、船舶服务等。公司既可以为客户提供单一业务的作业服务,也可以为客户提供一体化、总承包作业服务",中国海洋石油集团有限公司,天津滨海高新区塘沽海洋科技园海川路1581号,河北省三河市燕郊经济技术开发区海油大街201号,开采辅助活动
4034,601238.SH,广汽集团,广州汽车集团股份有限公司,广东,广州市,2012-03-29,1997-06-06,曾庆洪,"1,048,690.43",96825,"研发、整车(汽车、摩托车)、零部件、商贸服务、金融、出行等业务,构成了完整的汽车产业链闭环",广州市人民政府国有资产监督管理委员会,广州市越秀区东风中路448号-458号成悦大厦23楼,广州市天河区珠江新城兴国路23号广汽中心,汽车制造业
4035,000488.SZ,晨鸣纸业,山东晨鸣纸业集团股份有限公司,山东,潍坊市,2000-11-20,1993-05-05,陈洪国,"295,681.32",10604,机制纸及板纸和造纸原料、造纸机械、电力、热力的生产与销售。,寿光市国有资产监督管理办公室,山东省寿光市圣城街595号,山东省寿光市农圣东街2199号,造纸和纸制品业
4036,600548.SH,深高速,深圳高速公路集团股份有限公司,广东,深圳市,2001-12-25,1996-12-30,胡伟,"218,077.03",7062,"收费公路业务及大环保业务的投资、建设及经营管理。目前,大环保业务领域主要包括固废资源化管理及清洁能源。此外,本公司还为政府和其他企业提供优质的建造管理和公路营运管理服务,并凭借相关管理经验和资源,依托主业开展项目开发与管理、运营养护、智能交通系统、工程咨询、城市综合服务和产业金融等服务业务。",深圳市人民政府国有资产监督管理委员会,深圳市龙华新区福城街道福民收费站,深圳市南山区深南大道9968号汉京金融中心46楼,道路运输业
4037,600808.SH,马钢股份,马鞍山钢铁股份有限公司,安徽,马鞍山市,1994-01-06,1993-09-01,丁毅,"774,693.80",17661,"钢铁产品的生产和销售,是中国最大钢铁生产和销售商之一,生产过程主要有炼铁、炼钢、轧钢等。",中国宝武钢铁集团有限公司,中国安徽省马鞍山市九华西路8号,中国安徽省马鞍山市九华西路8号,黑色金属冶炼和压延加工业
4038,600016.SH,民生银行,中国民生银行股份有限公司,北京,北京市,2000-12-19,1996-02-07,高迎欣,"4,378,241.85",63742,吸收公众存款;发放短期、中期和长期贷款;办理国内外结算;办理票据承兑与贴现、发行金融债券;代理发行、代理兑付、承销政府债券;买卖政府债券、金融债券;从事同业拆借;买卖、代理买卖外汇;从事结汇、售汇业务;从事银行卡业务;提供信用证服务及担保;代理收付款项;提供保管箱服务;经国务院银行业监督管理机构批准的其他业务;保险兼业代理业务;证券投资基金销售、证券投资基金托管,无,中国北京市西城区复兴门内大街2号,中国北京市西城区复兴门内大街2号,货币金融服务
4039,601038.SH,一拖股份,第一拖拉机股份有限公司,河南,洛阳市,2012-08-08,1998-12-28,刘继国,"112,364.53",6891,农业机械、动力机械及相关零部件产品研发、制造和销售,中国机械工业集团有限公司,河南省洛阳市建设路154号,"河南省洛阳市建设路154号,香港中环干诺道中30-32号庄士大厦15楼",专用设备制造业
4040,601818.SH,光大银行,中国光大银行股份有限公司,北京,北京市,2010-08-18,1992-06-18,吴利军,"5,908,555.11",47582,经银保监会批准的包括对公及对私存款、贷款、支付结算、资金业务及其他金融业务。,中国投资有限责任公司,中国北京市西城区太平桥大街25号、甲25号中国光大中心,"北京市西城区太平桥大街25号中国光大中心,香港湾仔告士打道108号光大中心23楼",货币金融服务
4041,601991.SH,大唐发电,大唐国际发电股份有限公司,北京,北京市,2006-12-20,1994-12-13,王顺启,"1,850,671.05",29077,"以火电为主的发电业务及水电、风电和其他能源发电业务,并涉及煤炭、交通、循环经济等领域。",国务院国有资产监督管理委员会,北京市西城区广宁伯街9号,北京市西城区广宁伯街9号,电力、热力生产和供应业
4042,601998.SH,中信银行,中信银行股份有限公司,北京,北京市,2007-04-27,1987-04-20,方合英,"5,329,277.14",66891,"向企业客户、机构客户和同业客户提供公司银行业务、国际业务、金融市场业务、机构业务、投资银行业务、交易银行业务、托管业务等综合金融解决方案;向个人客户提供财富管理业务、私人银行业务、个人信贷业务、信用卡业务、养老金融业务、出国金融业务等多元化金融产品及服务,全方位满足企业、机构、同业及个人客户的综合金融服务需求",中国中信集团有限公司,北京市朝阳区光华路10号院1号楼6-30层、32-42层,北京市朝阳区光华路10号院1号楼6-30层、32-42层,货币金融服务
4043,600871.SH,石化油服,中石化石油工程技术服务股份有限公司,北京,北京市,1995-04-11,1994-11-21,陈锡坤,"1,898,434.00",63392,物探、钻井、测录井、井下特种作业、工程建设等服务。,中国石油化工集团有限公司,北京市朝阳区朝阳门北大街22号,北京市朝阳区吉市口路9号,开采辅助活动
4044,601211.SH,国泰君安,国泰君安证券股份有限公司,上海,上海市,2015-06-26,1999-08-18,朱健,"890,461.08",15086,证券经纪;证券自营;证券承销与保荐;证券投资咨询;与证券交易、证券投资活动有关的财务顾问;融资融券业务;证券投资基金代销;代销金融产品业务;为期货公司提供中间介绍业务;股票期权做市业务;中国证监会批准的其他业务。,上海国际集团有限公司,中国(上海)自由贸易试验区商城路618号,上海市静安区南京西路768号,资本市场服务
4045,600012.SH,皖通高速,安徽皖通高速公路股份有限公司,安徽,合肥市,2003-01-07,1996-08-15,项小龙,"165,861.00",1940,投资、建设、运营及管理安徽省境内的部分收费公路。,安徽省国有资产监督管理委员会,安徽省合肥市望江西路520号,安徽省合肥市望江西路520号,道路运输业
4046,002703.SZ,浙江世宝,浙江世宝股份有限公司,浙江,金华市,2012-11-02,1993-06-02,张世权,"82,263.24",1940,主要从事汽车转向系统及关键零部件的研发、生产和销售的中国公司。该公司的主要产品包括动力循环球式转向齿轮及其部件、转向节、动力齿条和小齿轮转向器、手动循环球式转向齿轮和备件等。该公司的产品销往中国国内与海外市场。,"张世权,张世忠,汤浩瀚,张兰君,张宝义",浙江省义乌市佛堂镇双林路1号,浙江省杭州市经济技术开发区17号大街6号,汽车制造业
4047,000776.SZ,广发证券,广发证券股份有限公司,广东,广州市,1997-06-11,1994-01-21,林传辉,"762,108.77",15034,"投资银行业务,财富管理业务,交易及机构业务,投资管理业务",无,广东省广州市黄埔区中新广州知识城腾飞一街2号618室,广东省广州市天河区马场路26号广发证券大厦,资本市场服务
4048,601881.SH,中国银河,中国银河证券股份有限公司,北京,北京市,2017-01-23,2007-01-26,王晟,"1,093,440.23",14030,"经纪、销售和交易,投资银行.投资管理,海外业务",中央汇金投资有限责任公司,北京市丰台区西营街8号院1号楼7至18层101,北京市丰台区西营街8号院1号楼青海金融大厦,资本市场服务
4049,601107.SH,四川成渝,四川成渝高速公路股份有限公司,四川,成都市,2009-07-27,1997-08-19,罗祖义,"305,806.00",4668,"投资、建设、经营和管理高速公路基建项目,同时亦经营其他与高速公路相关的业务",四川省人民政府国有资产监督管理委员会,中国四川省成都市武侯祠大街252号,四川省成都市武侯祠大街252号,道路运输业
4050,600874.SH,创业环保,天津创业环保集团股份有限公司,天津,天津市,1995-06-30,1993-06-08,唐福生,"157,041.81",2250,污水处理、自来水供水、再生水、供热供冷服务、危险废物处置服务及相关设施的建设和管理等业务,天津市人民政府国有资产监督管理委员会,天津市南开区卫津南路76号创业环保大厦12层,天津市南开区卫津南路76号创业环保大厦,水的生产和供应业
4051,601336.SH,新华保险,新华人寿保险股份有限公司,北京,北京市,2011-12-16,1996-09-28,杨玉成,"311,954.66",30662,"主营业务为个人寿险和团体寿险,以及财富管理业务。该公司个人寿险产品包括传统型寿险,分红型寿险,万能寿险,投资连结型保险,健康险及意外险。其团体保险产品包括集体人寿保险,健康保险和意外伤害保险。该公司还通过其子公司从事保险代理业务。该公司主要通过保险营销员和银行销售其保险产品。",无,中国北京市延庆区湖南东路16号(中关村延庆园),中国北京市朝阳区建国门外大街甲12号新华保险大厦,保险业
4052,601811.SH,新华文轩,新华文轩出版传媒股份有限公司,四川,成都市,2016-08-08,2005-06-11,周青,"123,384.10",7691,"出版业务、阅读服务业务和教育服务业务,销售的商品包括自有出版物和外采商品",四川省政府国有资产监督管理委员会,四川省成都市锦江区三色路238号1栋1单元,四川省成都市锦江区三色路238号1栋1单元,新闻和出版业
4053,600362.SH,江西铜业,江西铜业股份有限公司,江西,鹰潭市,2002-01-11,1997-01-24,郑高清,"346,272.94",26066,"涵盖了铜的采选、冶炼和加工,贵金属和稀散金属的提取与加工,硫化工,以及金融、贸易等领域,并且在铜以及相关有色金属领域建立了集勘探、采矿、选矿、冶炼、加工于一体的完整产业链",江西省国有资产监督管理委员会,中华人民共和国江西省贵溪市冶金大道15号,中华人民共和国江西省南昌市高新开发区昌东大道7666号,有色金属冶炼和压延加工业
4054,601898.SH,中煤能源,中国中煤能源股份有限公司,北京,北京市,2008-02-01,2006-08-22,王树东,"1,325,866.34",47122,主要从事煤炭的生产和销售、煤化工产品的生产和销售、煤矿装备制造以及金融服务等业务,国务院国有资产监督管理委员会,中华人民共和国北京市朝阳区黄寺大街1号,中华人民共和国北京市朝阳区黄寺大街1号,煤炭开采和洗选业
4055,600188.SH,兖矿能源,兖矿能源集团股份有限公司,山东,济宁市,1998-07-01,1997-09-25,李伟,"743,937.07",79242,"煤炭业务,煤化工业务,机电装备制造业务,电力及热力业务",山东省人民政府国有资产监督管理委员会,中国山东省邹城市凫山南路949号,中国山东省邹城市凫山南路949号,煤炭开采和洗选业
4056,600775.SH,南京熊猫,南京熊猫电子股份有限公司,江苏,南京市,1996-11-18,1992-04-29,胡回春,"91,383.85",2759,智慧交通与平安城市、工业互联网与智能制造、绿色服务型电子制造,中国电子信息产业集团有限公司,中华人民共和国江苏省南京市经济技术开发区经天路7号,中华人民共和国南京市经天路7号,计算机、通信和其他电子设备制造业
4057,601628.SH,中国人寿,中国人寿保险股份有限公司,北京,北京市,2007-01-09,2003-06-30,白涛,"2,826,470.50",100000,人寿保险、健康保险、意外伤害保险等各类人身保险业务;人身保险的再保险业务;国家法律、法规允许或国务院批准的资金运用业务;各类人身保险服务、咨询和代理业务;证券投资基金销售业务;国家保险监督管理部门批准的其他业务。,中华人民共和国财政部,北京市西城区金融大街16号,北京市西城区金融大街16号,保险业
4058,000898.SZ,鞍钢股份,鞍钢股份有限公司,辽宁,鞍山市,1997-12-25,1998-09-14,王军,"938,385.20",26964,"黑色金属冶炼及钢压延加工,以及相关产品的销售与服务。",鞍钢集团有限公司,中国辽宁省鞍山市铁西区鞍钢厂区,辽宁省鞍山市铁西区鞍钢厂区,黑色金属冶炼和压延加工业
4059,600600.SH,青岛啤酒,青岛啤酒股份有限公司,山东,青岛市,1993-08-27,1995-12-27,黄克兴,"136,419.68",30687,"是一家中国的啤酒生产商和经销商。该公司通过六个业务部门运营:山东部门、华南部门、华北部门、华东部门、东南部门,及香港与澳门等海外市场部门。山东部门在山东及周边地区从事啤酒生产和销售业务。华南部门在华南地区从事啤酒生产和销售业务。华北部门在华北地区从事啤酒生产和销售业务。华东部门在华东地区从事啤酒生产和销售业务。东南部门在中国东南地区从事啤酒生产和销售业务。香港与澳门等海外市场部门在香港和澳门等海外市场从事啤酒销售业务。",青岛市人民政府国有资产监督管理委员会,青岛市市北区登州路56号,青岛市市南区东海西路35号青啤大厦,酒、饮料和精制茶制造业
4060,601375.SH,中原证券,中原证券股份有限公司,河南,郑州市,2017-01-03,2002-11-08,鲁智礼,"464,288.47",2738,证券经纪业务、信用业务、期货业务、投资银行业务、投资管理业务、自营交易业务和境外业务。,河南省财政厅,河南省郑州市郑东新区商务外环路10号,中国河南省郑州市郑东新区商务外环路10号,资本市场服务
4061,601688.SH,华泰证券,华泰证券股份有限公司,江苏,南京市,2010-02-26,1991-04-09,张伟,"902,938.48",16658,证券经纪、投资银行、资产管理、基金管理、证券自营、证券投资管理、直接投资等,江苏省人民政府国有资产监督管理委员会,南京市江东中路228号,"南京市江东中路228号,香港皇后大道中99号中环中心62楼",资本市场服务
4062,601088.SH,中国神华,中国神华能源股份有限公司,北京,北京市,2007-10-09,2004-11-08,王祥喜,"1,986,852.00",83439,"煤炭、电力的生产和销售,铁路、港口和船舶运输,煤制烯烃等业务。",国务院国有资产监督管理委员会,北京市东城区安定门西滨河路22号,北京市东城区安定门西滨河路22号,煤炭开采和洗选业
4063,600876.SH,凯盛新能,凯盛新能源股份有限公司,河南,洛阳市,1995-10-31,1996-08-07,谢军,"64,567.50",3801,新能源材料的研发、生产及销售,中国建材集团有限公司,中国河南省洛阳市西工区唐宫中路9号,河南省洛阳市西工区唐宫中路9号,非金属矿物制品业
4064,600011.SH,华能国际,华能国际电力股份有限公司,北京,北京市,2001-12-06,1994-06-30,王葵,"1,569,809.34",57038,"利用现代化的技术和设备,利用国内外资金,在国内外开发、建设和运营大型燃煤、燃气发电厂、新能源发电项目及配套港口、航运、增量配电网等设施,为社会提供电力、热力及综合能源服务。",国务院国有资产监督管理委员会,北京市西城区复兴门内大街6号华能大厦,北京市西城区复兴门内大街6号华能大厦,电力、热力生产和供应业
4065,000921.SZ,海信家电,海信家电集团股份有限公司,广东,佛山市,1999-07-13,1997-04-21,代慧忠,"138,793.54",56240,"主要从事暖通空调、冰箱、冷柜、洗衣机、厨房电器、汽车空调压缩机、汽车综合热管理系统等产品的研发、制造、营销和服务业务,并提供全场景智慧家庭解决方案",无,广东省佛山市顺德区容桂街道容港路8号,广东省佛山市顺德区容桂街道容港路8号,电气机械和器材制造业
4066,002490.SZ,ST墨龙,山东墨龙石油机械股份有限公司,山东,潍坊市,2010-10-21,2001-12-30,袁瑞,"79,784.84",1941,能源装备行业所需产品的设计研发、加工制造、销售服务与出口贸易,寿光市国有资产管理局,山东省寿光市古城街道兴尚路99号,山东省寿光市圣城街企业总部群19号楼8-10层,专用设备制造业
4067,601005.SH,重庆钢铁,重庆钢铁股份有限公司,重庆,重庆市,2007-02-28,1997-08-11,谢志雄,"891,860.23",5915,主要从事生产和销售热轧薄板、中厚板、螺纹钢、线材、钢坯、钢铁副产品及焦炭煤化工制品等。,中国宝武钢铁集团有限公司,重庆市长寿区江南街道江南大道2号,重庆市长寿区江南街道江南大道2号,黑色金属冶炼和压延加工业
4068,601727.SH,上海电气,上海电气集团股份有限公司,上海,上海市,2008-12-05,2004-03-01,吴磊,"1,557,980.91",42190,"公司主导产业聚焦能源装备、工业装备、集成服务三大板块,形成了比较完整的工业自动化和工业装备系统,为众多高端设备提供全生命周期服务,引领多能互补、能源互联的发展方向,致力于为全球客户提供绿色、环保、智能、互联于一体的技术集成和系统解决方案。",上海市国有资产监督管理委员会,上海市兴义路8号万都中心大厦30楼,上海市黄浦区四川中路110号,通用设备制造业
4069,600875.SH,东方电气,东方电气股份有限公司,四川,成都市,1995-10-10,1993-12-28,俞培根,"311,749.95",17426,为全球能源运营商及其他用户提供各类能源、环保、化工等产品及系统成套、贸易、金融、物流等服务,国务院国有资产监督管理委员会,中国四川省成都市高新区西芯大道18号,四川省成都市高新西区西芯大道18号,通用设备制造业
4070,601326.SH,秦港股份,秦皇岛港股份有限公司,河北,秦皇岛市,2017-08-16,2008-03-31,张小强,"558,741.20",9826,"综合港口服务,包括装卸、堆存、仓储、运输及物流服务,经营货种主要包括煤炭、金属矿石、油品及液体化工、集装箱、杂货及其他货品",河北省人民政府国有资产监督管理委员会,河北省秦皇岛市海港区海滨路35号,"河北省秦皇岛市海滨路35号,香港九龙湾宏照道39号企业广场3期9楼7室",水上运输业
4071,002856.SZ,美芝股份,深圳市美芝装饰设计工程股份有限公司,广东,深圳市,2017-03-20,1984-11-22,何申健,"13,531.28",588,建筑装饰工程的设计与施工,佛山市南海区国有资产监督管理局,深圳市福田区八卦四路科研楼7栋1-6层,深圳市罗湖区泥岗西路1066号1-5层,建筑装饰和其他建筑业
4072,002823.SZ,凯中精密,深圳市凯中精密技术股份有限公司,广东,深圳市,2016-11-24,2009-05-05,张浩宇,"28,844.54",4362,核心精密零组件的研发、设计、制造及销售,"张浩宇,吴瑛",深圳市坪山区龙田街道规划四路1号,广东省深圳市坪山区龙田街道规划四路1号,电气机械和器材制造业
4073,002852.SZ,道道全,道道全粮油股份有限公司,湖南,岳阳市,2017-03-10,1999-07-28,刘建军,"34,396.83",1068,食用植物油产品的研发、生产和销售,刘建军,湖南省岳阳经济技术开发区营盘岭路113号,湖南省长沙市开福区湘江中路凯乐国际城9栋10层,农副食品加工业
4074,002853.SZ,皮阿诺,广东皮阿诺科学艺术家居股份有限公司,广东,中山市,2017-03-10,2005-06-14,马礼斌,"18,654.27",1753,"中高端定制橱柜、衣柜、门墙及其配套家居产品的研发、设计、生产、销售、安装与售后等服务,致力于通过独创设计为消费者提供个性化、定制化的大家居解决方案,为客户打造个性、时尚、舒适、美好的居住环境",马礼斌,中山市阜沙镇上南村(一照多址),广东省中山市石岐区海景路1号(总部办公),家具制造业
4075,002851.SZ,麦格米特,深圳麦格米特电气股份有限公司,广东,深圳市,2017-03-06,2003-07-29,童永胜,"50,125.04",6543,智能家电电控产品、工业电源和工业自动化产品的研发、生产、销售,童永胜,深圳市南山区高新区北区朗山路13号清华紫光科技园5层A、B、C501-503、D、E,深圳市南山区学府路63号高新区联合总部大厦34层,电气机械和器材制造业
4076,002383.SZ,合众思壮,北京合众思壮科技股份有限公司,北京,北京市,2010-04-02,1998-09-30,王刚,"74,036.03",2157,以高精度卫星导航技术为基础进行相关产品的研发、制造和销售,河南省财政厅,北京市海淀区知春路118号知春大厦1501室,北京市大兴区科创十二街8号院,计算机、通信和其他电子设备制造业
4077,002855.SZ,捷荣技术,东莞捷荣技术股份有限公司,广东,东莞市,2017-03-21,2007-09-25,牟健,"24,641.97",3707,面向3C行业客户提供精密模具、精密结构件及高外观需求的硬件组件的设计、研发、制造和销售。,赵晓群,广东省东莞市长安镇长安步步高路408号,广东省东莞市长安镇新民路166号,计算机、通信和其他电子设备制造业
4078,002302.SZ,西部建设,中建西部建设股份有限公司,新疆,乌鲁木齐市,2009-11-03,2001-10-18,吴志旗,"126,235.43",5311,预拌混凝土及相关业务,中国建筑集团有限公司,新疆维吾尔自治区乌鲁木齐市经济技术开发区泰山路268号,四川省成都市天府新区汉州路989号中建大厦25-26层,非金属矿物制品业
4079,002051.SZ,中工国际,中工国际工程股份有限公司,北京,北京市,2006-06-19,2001-05-22,王博,"123,740.89",4298,"设计咨询与工程承包,先进工程技术装备开发与应用,工程投资与运营",中国机械工业集团有限公司,北京市海淀区丹棱街3号,北京市海淀区丹棱街3号,土木工程建筑业
4080,002830.SZ,名雕股份,深圳市名雕装饰股份有限公司,广东,深圳市,2016-12-13,1999-08-24,蓝继晓,"13,334.00",944,为中高端客户提供集原创设计、工程施工、木制品定制、装饰材料选购为一体的家居综合服务。,无,深圳市罗湖区笋岗梨园路8号HALO广场(笋岗3号仓库整栋)3层15-16室,广东省深圳市宝安区兴华路南侧龙光世纪大厦1栋2-36、37、38、39、40,建筑装饰和其他建筑业
4081,002307.SZ,北新路桥,新疆北新路桥集团股份有限公司,新疆,乌鲁木齐市,2009-11-11,2001-08-07,张斌,"126,829.16",3629,主要从事公路工程、桥梁工程、隧道工程和市政交通工程等公共交通基础设施的施工业务,新疆生产建设兵团第十一师国有资产监督管理委员会,乌鲁木齐市高新区高新街217号盈科广场A座16、17层,乌鲁木齐市经济技术开发区(头屯河区)澎湖路33号北新大厦20、21、22,土木工程建筑业
4082,002841.SZ,视源股份,广州视源电子科技股份有限公司,广东,广州市,2017-01-19,2005-12-28,王洋,"70,123.90",6780,"公司是一家以显示、交互控制和连接技术为核心的智能电子产品及解决方案提供商,始终致力于通过研发设计、产品创新提升用户体验,为客户持续创造价值。公司自成立以来,依托在音视频技术、信号处理、电源管理、人机交互、应用开发、系统集成等领域的软硬件技术积累,面向多应用场景进行技术创新和产品开发,不断丰富和延伸产品结构,通过产品和资源整合能力在细分市场逐步取得领先地位。目前公司的产品及综合解决方案已广泛应用于消费电子领域和商用电子领域。具体可分为部件业务、教育业务、企业服务业务、海外业务等","黄正聪,王毅然,孙永辉,于伟,周开琪,尤天远",广州市黄埔区云埔四路6号,广东省广州黄埔区云埔四路6号,计算机、通信和其他电子设备制造业
4083,002838.SZ,道恩股份,山东道恩高分子材料股份有限公司,山东,烟台市,2017-01-06,2002-12-06,于晓宁,"44,803.09",2022,"公司是一家集研发、生产、销售热塑性弹性体、改性塑料、色母粒、可降解材料和共聚酯材料等功能性高分子复合材料的国家高新技术企业和工信部认定的专精特新“小巨人”企业,致力于高分子新材料的进口替代及消费升级,产品广泛应用于汽车交通、家电通讯、医疗卫生、航天航空、大消费等领域。","韩丽梅,于晓宁",山东省龙口市振兴路北首道恩经济园工业园区,山东省龙口市振兴路北首道恩经济园工业园区,橡胶和塑料制品业
